"","locality_id","longitude","latitude","OBJECTID","PASITES_ID","NAME","TYPE","SUBTYPE","STATUS","SOURCE","IUCN","OC_NO","ACRES","HECTARES","OC_DATE","DATE_EST","OC_NAME","NOTES","GlobalID","Shape_STAr","Shape_STLe","coords.x1","coords.x2","optional"
"310","L863811",-112.2589874,49.3796906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.2589874,49.3796906,TRUE
"311","L4137217",-114.9717595,52.3616361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.9717595,52.3616361,TRUE
"312","L2310114",-110.6386757,54.2680312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.6386757,54.2680312,TRUE
"313","L923233",-111.8950653,50.5939444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8950653,50.5939444,TRUE
"314","L857476",-113.4064123,53.5591912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4064123,53.5591912,TRUE
"315","L4973681",-112.7571956,49.6957789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7571956,49.6957789,TRUE
"316","L1336141",-112.7593689,49.6991422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7593689,49.6991422,TRUE
"317","L1626295",-113.6547655,53.6130314,"434",1119,"Lois Hole Centennial","PP",NA,"OC","41","II","OC269/2010",4480.24649799,1813.09143143,"2010/09/10","2005/04/19","Lois Hole Centennial Provincial Park","Includes the former Big Lake Natural Area, first established 1999.  (Plan 1622417 shoreline survey registered 2016-06-25 in SW15-53-26-W4)","{A2E84B7B-A41C-406A-AEA5-4CBC654D46EC}",18130914.3196,36498.9015434,-113.6547655,53.6130314,TRUE
"318","L903263",-113.5594511,53.4910074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5594511,53.4910074,TRUE
"319","L1565414",-112.1346188,50.5886862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.1346188,50.5886862,TRUE
"320","L2445512",-113.4498775,50.7189604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4498775,50.7189604,TRUE
"321","L889844",-113.7614107,53.585627,"434",1119,"Lois Hole Centennial","PP",NA,"OC","41","II","OC269/2010",4480.24649799,1813.09143143,"2010/09/10","2005/04/19","Lois Hole Centennial Provincial Park","Includes the former Big Lake Natural Area, first established 1999.  (Plan 1622417 shoreline survey registered 2016-06-25 in SW15-53-26-W4)","{A2E84B7B-A41C-406A-AEA5-4CBC654D46EC}",18130914.3196,36498.9015434,-113.7614107,53.585627,TRUE
"322","L2860057",-114.0644789,53.6220157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0644789,53.6220157,TRUE
"323","L2362988",-113.6547232,50.9823166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6547232,50.9823166,TRUE
"324","L4060773",-113.5314073,53.337861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5314073,53.337861,TRUE
"325","L3936284",-115.10903,50.96851,"463",1005,"Bow Valley","PP",NA,"OC","41","II","OC 424/2002",8020.86321792,3245.92818266,"2002/09/04","1959/07/27","Bow Valley Provincial Park","Includes all or part of the following former Provincial Recreation Areas:  Bow River, Gap Lake, Grotto Mountain, Lac Des Arcs, Three Sisters, Old Camp, all first established 1982.","{06265F70-FF67-4C6B-AACD-4541FC98A6A6}",32459281.8293,98277.5099576,-115.10903,50.96851,TRUE
"326","L2902918",-113.6562265,51.0319167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6562265,51.0319167,TRUE
"327","L619868",-111.8736076,54.1518292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8736076,54.1518292,TRUE
"328","L3865802",-116.4186931,52.0625093,"41",10065,"Kootenay Plains","PRA",NA,"OC","41","NR","OC 7/98",257.67809899,104.27862698,"1998/01/08","1996/05/29","Kootenay Plains Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{137E6B39-1E92-4629-980D-2D4ED058BF02}",1042786.27051,4912.29234406,-116.4186931,52.0625093,TRUE
"329","L5113323",-114.7758812,50.9184161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7758812,50.9184161,TRUE
"330","L909259",-114.0346527,53.7819923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0346527,53.7819923,TRUE
"331","L4774551",-112.4050927,59.9668768,"417",5200,"Wood Buffalo","NP",NA,"OC","41","II",NA,8949373.51551034,3621682.96876995,NA,"1922/12/31","Wood Buffalo National Park of Canada",NA,"{BD45E93A-A40F-4630-8759-BAC3EFD87F3B}",36216829687.7,1071732.80835,-112.4050927,59.9668768,TRUE
"332","L427237",-112.5556183,53.3519858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5556183,53.3519858,TRUE
"333","L163254",-115.53387,51.224293,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.53387,51.224293,TRUE
"334","L2362996",-113.6473138,51.008665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6473138,51.008665,TRUE
"335","L898739",-113.9460929,49.4865956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9460929,49.4865956,TRUE
"336","L387130",-113.8093042,52.1970334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8093042,52.1970334,TRUE
"337","L592478",-112.8852376,51.4163699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8852376,51.4163699,TRUE
"338","L294463",-114.3836111,51.2497222,"370",1003,"Big Hill Springs","PP",NA,"OC","41","III","OC 337/95",77.29464303,31.28003225,"1995/04/27","1957/10/31","Big Hill Springs Provincial Park",NA,"{7AFC3557-C3E7-4418-B61B-03F853346B41}",312800.321533,4492.50483699,-114.3836111,51.2497222,TRUE
"339","L901058",-112.4954724,53.8892668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.4954724,53.8892668,TRUE
"340","L977852",-113.423624,53.4843684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.423624,53.4843684,TRUE
"341","L3516369",-114.5462465,53.5059668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5462465,53.5059668,TRUE
"342","L4541423",-113.4776813,53.4434713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4776813,53.4434713,TRUE
"343","L988020",-112.3767705,50.8717069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.3767705,50.8717069,TRUE
"344","L1476139",-118.1105986,53.0586103,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.1105986,53.0586103,TRUE
"345","L3500270",-112.5863028,49.3756672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5863028,49.3756672,TRUE
"346","L2193019",-113.2208061,53.0063021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2208061,53.0063021,TRUE
"347","L581496",-114.4919586,51.2464439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4919586,51.2464439,TRUE
"348","L980750",-113.9749146,52.4928151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9749146,52.4928151,TRUE
"349","L3512486",-113.657297,53.625029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.657297,53.625029,TRUE
"350","L892153",-111.957196,50.6188789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.957196,50.6188789,TRUE
"351","L1428807",-114.0748419,51.0830551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0748419,51.0830551,TRUE
"352","L2203430",-113.4074879,52.9760484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4074879,52.9760484,TRUE
"353","L3247817",-112.8585556,49.7389444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8585556,49.7389444,TRUE
"354","L980219",-114.1869164,51.7679992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1869164,51.7679992,TRUE
"355","L2869107",-111.5521288,56.9969971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.5521288,56.9969971,TRUE
"356","L351689",-117.91915,53.21066,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.91915,53.21066,TRUE
"357","L794134",-117.7938652,53.4727733,"409",1060,"William A. Switzer","PP",NA,"OC","41","II","OC 324/2001",15108.94776589,6114.37423021,"2001/08/08","1958/12/09","William A. Switzer Provincial Park","Formerly named Entrance Provincial Park.","{418307F9-4F25-4184-B26D-DF7D43229D68}",61143742.3008,91344.3288547,-117.7938652,53.4727733,TRUE
"358","L473224",-115.5881238,51.1971493,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.5881238,51.1971493,TRUE
"359","L785395",-112.5478935,53.3660211,"327",585,"Beaverhill Lake Heritage Rangeland","NA",NA,"OC","41","IV","OC 451/99",43240.15416888,17498.66956039,"1999/11/17","1999/11/17","Beaverhill Lake Heritage Rangeland Natural Area",NA,"{58210417-3076-4730-A7DF-963A5F93FBDB}",174986695.606,91577.2435352,-112.5478935,53.3660211,TRUE
"360","L377682",-112.88763,51.5667,"13",10640,"Bleriot Ferry","PRA",NA,"OC","41","NR","OC 390/97",5.77566934,2.33733045,"1997/08/27","1983/07/07","Bleriot Ferry Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1983.","{8D331053-615F-4A93-92FD-5220D88D0E28}",23373.3044434,638.131701013,-112.88763,51.5667,TRUE
"361","L2362998",-113.6668045,51.0087198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6668045,51.0087198,TRUE
"362","L2408209",-114.7249794,51.2096183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7249794,51.2096183,TRUE
"363","L4458713",-112.0866354,49.151825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0866354,49.151825,TRUE
"364","L1156712",-112.5339031,53.2174949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5339031,53.2174949,TRUE
"365","L1782162",-116.3875255,52.2430108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.3875255,52.2430108,TRUE
"366","L378258",-114.5845699,50.7927524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5845699,50.7927524,TRUE
"367","L4476839",-112.9004431,49.3246185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.9004431,49.3246185,TRUE
"368","L459729",-116.4382553,51.6566903,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.4382553,51.6566903,TRUE
"369","L5751080",-114.1019011,53.7125584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1019011,53.7125584,TRUE
"370","L1861251",-114.6535951,51.3673056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.6535951,51.3673056,TRUE
"371","L1546765",-112.9155278,49.811404,"394",1039,"Park Lake","PP",NA,"OC","41","NR","OC 931/76",355.37615879,143.81562905,"1976/08/31","1932/11/21","Park Lake Provincial Park",NA,"{A6783087-6445-4F3F-A7F5-604B97210C71}",1438156.29224,15815.7543363,-112.9155278,49.811404,TRUE
"372","L1626031",-110.0957,49.6616557,"378",1014,"Cypress Hills","PP",NA,"OC","41","II","OC 183/86",51316.55295679,20767.07219086,"1986/03/13","1951/04/24","Cypress Hills Provincial Park",NA,"{EFA5522A-DDEF-4D8A-9F55-EB691CFD89A2}",207670721.914,135408.928365,-110.0957,49.6616557,TRUE
"373","L4476959",-115.0557807,51.0422207,"464",1077,"Bow Valley Wildland","WPP",NA,"OC","41","II","OC 268/2010",92190.26027514,37308.07468772,"2010/09/10","1998/12/09","Bow Valley Wildland Provincial Park","Includes all or part of the following former Natural Areas:  Bow Valley (est. 1995), Canmore Flats (est. 1990), Bow Flats (est. 1990), Yamnuska (est. 1997), Wind Valley (est. 1995).","{87991B32-952D-41CE-BAE2-5AB92D0DC66C}",373080746.872,294718.624009,-115.0557807,51.0422207,TRUE
"374","L5444001",-115.1476831,50.9329951,"457",10195,"Evan-Thomas","PRA",NA,"OC","41","NR","OC 482/2004",5995.45246702,2426.27353213,"2004/10/08","1982/03/24","Evan-Thomas Provincial Recreation Area",NA,"{89A222C1-A48E-4F97-B67F-8BDC0CCE2543}",24262735.3247,43265.6711379,-115.1476831,50.9329951,TRUE
"375","L2465392",-113.9440155,51.1954819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9440155,51.1954819,TRUE
"376","L434493",-114.3644424,50.8212654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.3644424,50.8212654,TRUE
"377","L4477108",-112.1511841,54.1025897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.1511841,54.1025897,TRUE
"378","L993556",-112.8671665,50.22597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8671665,50.22597,TRUE
"379","L5863846",-115.348098,51.1048976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.348098,51.1048976,TRUE
"380","L2514047",-113.5821614,50.0263285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5821614,50.0263285,TRUE
"381","L381463",-116.3316048,51.630131,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.3316048,51.630131,TRUE
"382","L1172429",-117.2356916,52.2085265,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.2356916,52.2085265,TRUE
"383","L4946421",-118.0473876,52.9023017,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.0473876,52.9023017,TRUE
"384","L601261",-115.3365326,53.6377176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.3365326,53.6377176,TRUE
"385","L351688",-118.00316,53.09568,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.00316,53.09568,TRUE
"386","L1525459",-114.094508,50.8967323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.094508,50.8967323,TRUE
"387","L2526101",-116.3993118,51.6647406,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.3993118,51.6647406,TRUE
"388","L3091544",-112.5169945,53.38297,"327",585,"Beaverhill Lake Heritage Rangeland","NA",NA,"OC","41","IV","OC 451/99",43240.15416888,17498.66956039,"1999/11/17","1999/11/17","Beaverhill Lake Heritage Rangeland Natural Area",NA,"{58210417-3076-4730-A7DF-963A5F93FBDB}",174986695.606,91577.2435352,-112.5169945,53.38297,TRUE
"389","L1626252",-113.5677777,53.2617314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5677777,53.2617314,TRUE
"390","L1466668",-112.9979156,49.9488446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.9979156,49.9488446,TRUE
"391","L3239774",-113.6795028,50.9764263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6795028,50.9764263,TRUE
"392","L2277226",-118.264389,53.4614816,"232",1122,"Rock Lake","PP",NA,"OC","41","II","OC 436/2009",4107.0986005,1662.08383488,"2009/09/14","1996/05/29","Rock Lake Provincial Park","Reclassed from PRA to Provincial Park (OC 606/2006) - site expanded at this time. Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996 as Rock Lake Provincial Recreation Area.","{49D3DB89-150E-4AFB-A014-276DCE956EAE}",16620838.3468,29110.6417001,-118.264389,53.4614816,TRUE
"393","L4786892",-114.7475946,55.3555597,"388",1028,"Lesser Slave Lake","PP",NA,"OC","41","II","OC 90/2001",18795.43945334,7606.24448636,"2001/02/12","1966/06/29","Lesser Slave Lake Provincial Park",NA,"{A8D5C0CC-CAC0-4D4D-ABBE-751272211035}",76062444.8569,104718.655955,-114.7475946,55.3555597,TRUE
"394","L880277",-114.1715527,51.0413399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1715527,51.0413399,TRUE
"395","L3056454",-114.9884033,52.922317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.9884033,52.922317,TRUE
"396","L4751684",-112.8732718,49.0934879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8732718,49.0934879,TRUE
"397","L4131210",-113.2564634,53.5308703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2564634,53.5308703,TRUE
"398","L387140",-112.86654,49.7098286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.86654,49.7098286,TRUE
"399","L1172342",-113.7381291,53.6102546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7381291,53.6102546,TRUE
"400","L1172430",-118.043453,52.6669499,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.043453,52.6669499,TRUE
"401","L777510",-112.6586736,51.3830183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6586736,51.3830183,TRUE
"402","L3654926",-112.1101141,53.887901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.1101141,53.887901,TRUE
"403","L3488506",-114.781998,50.867767,"62",10191,"Elbow Falls","PRA",NA,"OC","41","NR","OC 389/97",207.88331666,84.12739351,"1997/08/27","1982/03/24","Elbow Falls Provincial Recreation Area",NA,"{5C619A45-A6B7-47EB-A361-7C4D260F4CF6}",841273.934814,11984.847936,-114.781998,50.867767,TRUE
"404","L4157588",-114.0092254,51.130803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0092254,51.130803,TRUE
"405","L1172879",-112.7677917,51.4796724,"391",1033,"Midland","PP",NA,"OC","41","II","OC 765/89",1522.16608494,615.99875968,"1989/12/21","1979/06/05","Midland Provincial Park",NA,"{94C44B52-B701-485A-AAAB-6A4BFC6E5126}",6159987.59473,22794.2736055,-112.7677917,51.4796724,TRUE
"406","L1483665",-116.5061045,51.7164605,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.5061045,51.7164605,TRUE
"407","L4458732",-113.3017659,49.198757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.3017659,49.198757,TRUE
"408","L1004452",-115.3973007,51.1000726,"460",1078,"Canmore Nordic Centre","PP",NA,"OC","41","NR","OC 426/2002",1621.49328185,656.19505015,"2002/09/04","1990/08/23","Canmore Nordic Centre Provincial Park","Reclassed from PRA to Provincial Park (OC 526/1998) - site boundary amended. Part of the PRA incorporated in Bow Valley Wildland.","{889106A3-6EBD-442C-A10B-5A613804B242}",6561950.51172,43125.850764,-115.3973007,51.1000726,TRUE
"409","L4404792",-115.0352857,51.0295264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.0352857,51.0295264,TRUE
"410","L2174334",-111.5032294,56.9263134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.5032294,56.9263134,TRUE
"411","L2291909",-116.0776806,51.4842692,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.0776806,51.4842692,TRUE
"412","L601247",-113.19166,53.47943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.19166,53.47943,TRUE
"413","L1302485",-113.7026596,50.5404902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7026596,50.5404902,TRUE
"414","L4543653",-113.6588001,53.6113494,"434",1119,"Lois Hole Centennial","PP",NA,"OC","41","II","OC269/2010",4480.24649799,1813.09143143,"2010/09/10","2005/04/19","Lois Hole Centennial Provincial Park","Includes the former Big Lake Natural Area, first established 1999.  (Plan 1622417 shoreline survey registered 2016-06-25 in SW15-53-26-W4)","{A2E84B7B-A41C-406A-AEA5-4CBC654D46EC}",18130914.3196,36498.9015434,-113.6588001,53.6113494,TRUE
"415","L3902702",-112.7175808,49.0598635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7175808,49.0598635,TRUE
"416","L4254108",-111.3832569,56.7389326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.3832569,56.7389326,TRUE
"417","L2104992",-116.4784241,51.7032043,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.4784241,51.7032043,TRUE
"418","L1596969",-110.6484415,50.0362295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.6484415,50.0362295,TRUE
"419","L1189981",-111.0279608,49.3988536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.0279608,49.3988536,TRUE
"420","L1546095",-114.1315314,51.1379036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1315314,51.1379036,TRUE
"421","L3597690",-110.9487391,54.4650993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.9487391,54.4650993,TRUE
"422","L2601979",-114.223558,52.0544417,"447",1131,"Gleniffer Reservoir","PRA",NA,"OC","41","NR","OC 609/2009",340.09378054,137.63106999,"2009/12/08","1996/05/22","Gleniffer Reservoir Provincial Recreation Area","Includes the following former Provincial Recreation Areas (all prefixed with ""Dickson Dam-""): Cottonwood, Dickson Point, South Dyke, North Dyke, North Valley, South Valley.  Transferred to Alberta Parks in 1996 from the former Ministry of Environment.","{C261481E-67D2-40ED-93A1-5ED90B3E4A88}",1376310.70068,23318.8485522,-114.223558,52.0544417,TRUE
"423","L1319730",-113.90346,50.93736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.90346,50.93736,TRUE
"424","L1208250",-117.5401926,53.4625036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.5401926,53.4625036,TRUE
"425","L3562088",-110.5471802,54.5057352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.5471802,54.5057352,TRUE
"426","L1302727",-113.6954927,50.5146545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6954927,50.5146545,TRUE
